AREFNO,Borough,Boro,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,No. of Casualties,Casualty Severity,Ped Location,Ped Movement,Mode of Travel
1190219197,HARINGEY,31,533748,189436,1,1 DRIVER/RIDER,1 MALE,25-59,54,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219197,HARINGEY,31,533748,189436,2,1 DRIVER/RIDER,1 MALE,25-59,30,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219203,TOWER HAMLETS,5,533774,180667,1,3 PEDESTRIAN,1 MALE,25-59,53,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190219205,EALING,27,516553,180412,1,1 DRIVER/RIDER,'-1 UNKNOWN,25-59,33,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219210,CROYDON,20,532568,165617,1,1 DRIVER/RIDER,1 MALE,16-24,24,1,2 SERIOUS,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,3 POWERED 2 WHEELER
1190219211,SOUTHWARK,8,531650,179707,1,1 DRIVER/RIDER,1 MALE,25-59,34,1,3 SLIGHT,'-2 NOT APPLICABLE,3 FROM DRIVERS O/SIDE,2 PEDAL CYCLE
1190219215,LAMBETH,9,530026,171670,1,1 DRIVER/RIDER,1 MALE,25-59,29,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219218,BARNET,30,523976,189564,1,1 DRIVER/RIDER,1 MALE,25-59,51,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219219,LAMBETH,9,530317,172306,1,3 PEDESTRIAN,1 MALE,60+,65,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219221,HAVERING,15,558064,189271,1,1 DRIVER/RIDER,1 MALE,25-59,57,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219227,LEWISHAM,7,540075,171695,1,3 PEDESTRIAN,2 FEMALE,60+,88,1,2 SERIOUS,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219228,HARROW,29,514214,187241,1,3 PEDESTRIAN,1 MALE,0-15,15,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),9 UNKNOWN OR OTHER,1 PEDESTRIAN
1190219233,WESTMINSTER,1,527651,181559,1,1 DRIVER/RIDER,1 MALE,25-59,40,1,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,2 PEDAL CYCLE
1190219246,SUTTON,21,525375,163414,1,1 DRIVER/RIDER,1 MALE,25-59,31,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219249,GREENWICH,6,543149,179218,1,1 DRIVER/RIDER,'-1 UNKNOWN,25-59,27,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219251,LAMBETH,9,531063,175550,1,2 PASSENGER,2 FEMALE,16-24,23,1,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,3 POWERED 2 WHEELER
1190219252,HAMMERSMITH & FULHAM,11,523344,178440,1,1 DRIVER/RIDER,1 MALE,25-59,54,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,5 TAXI
1190219254,SOUTHWARK,8,531658,180028,1,3 PEDESTRIAN,2 FEMALE,25-59,56,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219255,LEWISHAM,7,540518,172607,1,3 PEDESTRIAN,1 MALE,0-15,11,1,2 SERIOUS,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219261,WANDSWORTH,10,526721,176461,1,1 DRIVER/RIDER,1 MALE,25-59,37,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219262,ENFIELD,32,535148,191892,1,1 DRIVER/RIDER,1 MALE,60+,62,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219263,WESTMINSTER,1,529559,180664,1,3 PEDESTRIAN,1 MALE,60+,63,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219267,TOWER HAMLETS,5,534033,181451,1,1 DRIVER/RIDER,1 MALE,25-59,30,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219280,HILLINGDON,26,504728,174879,1,1 DRIVER/RIDER,1 MALE,25-59,57,1,2 SERIOUS,'-2 NOT APPLICABLE,3 FROM DRIVERS O/SIDE,3 POWERED 2 WHEELER
1190219283,WESTMINSTER,1,529356,178738,1,1 DRIVER/RIDER,2 FEMALE,25-59,26,1,2 SERIOUS,'-2 NOT APPLICABLE,5 IN RD NOT CROSSING,2 PEDAL CYCLE
1190219284,HARROW,29,513943,188774,1,1 DRIVER/RIDER,2 FEMALE,25-59,39,1,3 SLIGHT,'-2 NOT APPLICABLE,5 IN RD NOT CROSSING,4 CAR
1190219288,HARROW,29,515379,188309,1,1 DRIVER/RIDER,2 FEMALE,25-59,52,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219288,HARROW,29,515379,188309,2,2 PASSENGER,2 FEMALE,25-59,33,2,3 SLIGHT,'-2 NOT APPLICABLE,4 FROM DRIVERS O/SIDE MSK,4 CAR
1190219290,HARINGEY,31,530890,190766,1,1 DRIVER/RIDER,1 MALE,25-59,39,1,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,4 CAR
1190219296,REDBRIDGE,14,546356,187422,1,3 PEDESTRIAN,1 MALE,16-24,19,1,3 SLIGHT,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219297,HAVERING,15,550442,187794,1,3 PEDESTRIAN,2 FEMALE,25-59,39,2,2 SERIOUS,09 IN ROAD - NOT CROSSING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219297,HAVERING,15,550442,187794,2,3 PEDESTRIAN,2 FEMALE,25-59,41,2,2 SERIOUS,09 IN ROAD - NOT CROSSING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219300,TOWER HAMLETS,5,537024,180691,1,1 DRIVER/RIDER,1 MALE,25-59,56,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219307,WANDSWORTH,10,528995,177177,1,3 PEDESTRIAN,2 FEMALE,16-24,23,1,3 SLIGHT,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219315,SOUTHWARK,8,532594,176839,1,3 PEDESTRIAN,1 MALE,U,,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219318,TOWER HAMLETS,5,534253,181488,1,1 DRIVER/RIDER,1 MALE,25-59,25,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219319,WALTHAM FOREST,13,536554,192402,1,1 DRIVER/RIDER,1 MALE,25-59,38,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219319,WALTHAM FOREST,13,536554,192402,2,2 PASSENGER,1 MALE,25-59,35,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219322,WALTHAM FOREST,13,539115,193627,1,1 DRIVER/RIDER,2 FEMALE,25-59,44,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219322,WALTHAM FOREST,13,539115,193627,2,1 DRIVER/RIDER,2 FEMALE,25-59,48,3,3 SLIGHT,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,4 CAR
1190219322,WALTHAM FOREST,13,539115,193627,3,1 DRIVER/RIDER,2 FEMALE,25-59,30,3,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219325,EALING,27,518380,182670,1,1 DRIVER/RIDER,1 MALE,25-59,40,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219329,CAMDEN,2,528810,183800,1,1 DRIVER/RIDER,1 MALE,16-24,24,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219330,BROMLEY,19,544204,167667,1,1 DRIVER/RIDER,1 MALE,25-59,51,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219332,NEWHAM,17,540722,184715,1,1 DRIVER/RIDER,1 MALE,25-59,44,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,8 OTHER VEHICLE
1190219336,ENFIELD,32,534143,192657,1,3 PEDESTRIAN,2 FEMALE,25-59,50,1,3 SLIGHT,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219337,CROYDON,20,533324,168609,1,1 DRIVER/RIDER,1 MALE,25-59,25,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219344,BEXLEY,18,548029,170609,1,1 DRIVER/RIDER,2 FEMALE,60+,64,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219346,BROMLEY,19,543667,161210,1,1 DRIVER/RIDER,2 FEMALE,25-59,58,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,7 GOODS VEHICLE
1190219346,BROMLEY,19,543667,161210,2,1 DRIVER/RIDER,1 MALE,25-59,41,2,3 SLIGHT,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,4 CAR
1190219354,GREENWICH,6,543116,177592,1,1 DRIVER/RIDER,2 FEMALE,25-59,38,2,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,4 CAR
1190219354,GREENWICH,6,543116,177592,2,1 DRIVER/RIDER,1 MALE,25-59,36,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219361,LAMBETH,9,531374,177934,1,1 DRIVER/RIDER,2 FEMALE,16-24,24,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219363,HARINGEY,31,529400,189161,1,1 DRIVER/RIDER,1 MALE,16-24,24,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219365,HAVERING,15,550721,189846,1,1 DRIVER/RIDER,1 MALE,25-59,54,1,3 SLIGHT,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,7 GOODS VEHICLE
1190219366,LAMBETH,9,531155,175440,1,3 PEDESTRIAN,2 FEMALE,U,,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219368,CROYDON,20,533854,165761,1,3 PEDESTRIAN,2 FEMALE,25-59,32,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219371,HACKNEY,4,533515,185465,1,1 DRIVER/RIDER,1 MALE,25-59,28,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219372,TOWER HAMLETS,5,536948,181247,1,1 DRIVER/RIDER,1 MALE,25-59,38,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,7 GOODS VEHICLE
1190219387,BROMLEY,19,542071,165389,1,2 PASSENGER,'-1 UNKNOWN,U,,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219389,HACKNEY,4,533221,183218,1,3 PEDESTRIAN,1 MALE,25-59,30,1,3 SLIGHT,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219396,NEWHAM,17,543845,181618,1,1 DRIVER/RIDER,1 MALE,25-59,40,1,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,4 CAR
1190219397,MERTON,22,528800,169132,1,1 DRIVER/RIDER,1 MALE,25-59,50,1,3 SLIGHT,'-2 NOT APPLICABLE,3 FROM DRIVERS O/SIDE,3 POWERED 2 WHEELER
1190219401,LAMBETH,9,533339,171197,1,1 DRIVER/RIDER,1 MALE,25-59,50,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219402,WESTMINSTER,1,528536,181637,1,1 DRIVER/RIDER,2 FEMALE,25-59,52,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219406,SUTTON,21,526551,164146,1,1 DRIVER/RIDER,1 MALE,25-59,33,1,3 SLIGHT,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,4 CAR
1190219408,LEWISHAM,7,538886,174728,1,1 DRIVER/RIDER,1 MALE,25-59,41,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219415,ENFIELD,32,532240,192931,1,3 PEDESTRIAN,2 FEMALE,60+,75,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219417,EALING,27,514603,183418,1,3 PEDESTRIAN,2 FEMALE,0-15,11,1,2 SERIOUS,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219418,ISLINGTON,3,529245,186349,1,1 DRIVER/RIDER,1 MALE,25-59,29,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219419,LAMBETH,9,531224,177667,1,1 DRIVER/RIDER,1 MALE,25-59,51,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219421,LAMBETH,9,531044,175477,1,3 PEDESTRIAN,1 MALE,25-59,59,1,3 SLIGHT,10 UNKNOWN OR OTHER,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190219422,BARNET,30,525392,191176,1,1 DRIVER/RIDER,1 MALE,25-59,40,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219423,HILLINGDON,26,506032,179943,1,1 DRIVER/RIDER,1 MALE,25-59,36,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219425,BROMLEY,19,545407,163951,1,1 DRIVER/RIDER,1 MALE,25-59,32,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219426,SUTTON,21,523511,164975,1,1 DRIVER/RIDER,1 MALE,16-24,24,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219427,SUTTON,21,528077,163208,1,1 DRIVER/RIDER,1 MALE,16-24,16,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219428,HILLINGDON,26,510253,190306,1,3 PEDESTRIAN,1 MALE,25-59,29,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219430,HOUNSLOW,25,512467,175170,1,1 DRIVER/RIDER,2 FEMALE,25-59,46,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219432,WANDSWORTH,10,528790,173853,1,1 DRIVER/RIDER,2 FEMALE,25-59,28,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219435,TOWER HAMLETS,5,534832,182719,1,1 DRIVER/RIDER,1 MALE,25-59,30,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219437,SUTTON,21,526408,164507,1,1 DRIVER/RIDER,1 MALE,25-59,34,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219438,KENSINGTON & CHELSEA,12,526180,177691,1,1 DRIVER/RIDER,1 MALE,25-59,31,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219440,CITY OF LONDON,0,533696,180296,1,1 DRIVER/RIDER,2 FEMALE,25-59,52,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219442,BEXLEY,18,546901,173722,1,1 DRIVER/RIDER,1 MALE,16-24,18,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219445,SOUTHWARK,8,535843,175281,1,1 DRIVER/RIDER,2 FEMALE,25-59,28,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219446,KINGSTON-UPON-THAMES,23,521249,168114,1,1 DRIVER/RIDER,1 MALE,25-59,27,1,2 SERIOUS,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,2 PEDAL CYCLE
1190219450,WESTMINSTER,1,528359,179222,1,1 DRIVER/RIDER,2 FEMALE,25-59,32,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219451,LAMBETH,9,530457,177954,1,1 DRIVER/RIDER,1 MALE,16-24,20,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219453,BROMLEY,19,535074,169490,1,1 DRIVER/RIDER,2 FEMALE,25-59,40,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219458,WANDSWORTH,10,528633,177357,1,1 DRIVER/RIDER,1 MALE,25-59,39,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,7 GOODS VEHICLE
1190219460,NEWHAM,17,541224,181747,1,1 DRIVER/RIDER,1 MALE,25-59,55,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219463,BARKING & DAGENHAM,16,546502,185776,1,3 PEDESTRIAN,1 MALE,0-15,10,1,3 SLIGHT,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219465,RICHMOND-UPON-THAMES,24,522221,175478,1,1 DRIVER/RIDER,1 MALE,16-24,23,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219473,ENFIELD,32,534876,199932,1,1 DRIVER/RIDER,1 MALE,16-24,24,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219474,WESTMINSTER,1,527772,181929,1,1 DRIVER/RIDER,1 MALE,16-24,24,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219476,HAVERING,15,551715,183674,1,1 DRIVER/RIDER,2 FEMALE,25-59,52,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219478,ISLINGTON,3,531612,183522,1,1 DRIVER/RIDER,1 MALE,16-24,22,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219487,LEWISHAM,7,538448,175575,1,1 DRIVER/RIDER,1 MALE,25-59,32,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219489,REDBRIDGE,14,545626,188720,1,1 DRIVER/RIDER,1 MALE,25-59,36,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219491,KINGSTON-UPON-THAMES,23,520374,169739,1,1 DRIVER/RIDER,2 FEMALE,25-59,42,2,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,4 CAR
1190219491,KINGSTON-UPON-THAMES,23,520374,169739,2,2 PASSENGER,'-1 UNKNOWN,U,,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219495,CAMDEN,2,529810,183361,1,2 PASSENGER,2 FEMALE,16-24,24,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190219498,WESTMINSTER,1,528028,180634,1,1 DRIVER/RIDER,1 MALE,25-59,35,1,3 SLIGHT,'-2 NOT APPLICABLE,4 FROM DRIVERS O/SIDE MSK,4 CAR
1190219506,BEXLEY,18,549833,179803,1,1 DRIVER/RIDER,1 MALE,25-59,27,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219507,MERTON,22,526142,170634,1,1 DRIVER/RIDER,1 MALE,16-24,24,1,3 SLIGHT,'-2 NOT APPLICABLE,2 FROM DRIVERS N/SIDE MSK,3 POWERED 2 WHEELER
1190219513,SUTTON,21,530177,166709,1,3 PEDESTRIAN,2 FEMALE,60+,61,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),8 IN RD BACK TO TRAFFIC,1 PEDESTRIAN
1190219519,RICHMOND-UPON-THAMES,24,517969,174979,1,1 DRIVER/RIDER,1 MALE,25-59,34,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219522,SOUTHWARK,8,532598,179741,1,1 DRIVER/RIDER,1 MALE,25-59,49,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219525,HARROW,29,513027,187498,1,3 PEDESTRIAN,1 MALE,16-24,20,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),9 UNKNOWN OR OTHER,1 PEDESTRIAN
1190219526,CROYDON,20,528684,159262,1,1 DRIVER/RIDER,2 FEMALE,16-24,20,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219530,WESTMINSTER,1,527059,181325,1,3 PEDESTRIAN,1 MALE,60+,72,1,2 SERIOUS,01 CROSSING ROAD ON PED XING,9 UNKNOWN OR OTHER,1 PEDESTRIAN
1190219541,WESTMINSTER,1,529857,179579,1,3 PEDESTRIAN,2 FEMALE,25-59,40,1,3 SLIGHT,09 IN ROAD - NOT CROSSING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219544,MERTON,22,527001,170761,1,1 DRIVER/RIDER,1 MALE,25-59,34,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219545,HARINGEY,31,533584,188844,1,1 DRIVER/RIDER,1 MALE,16-24,20,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219552,GREENWICH,6,544784,177910,1,3 PEDESTRIAN,2 FEMALE,0-15,12,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219558,WESTMINSTER,1,528549,179018,1,1 DRIVER/RIDER,1 MALE,25-59,26,1,3 SLIGHT,'-2 NOT APPLICABLE,3 FROM DRIVERS O/SIDE,2 PEDAL CYCLE
1190219559,ISLINGTON,3,531249,187034,1,3 PEDESTRIAN,1 MALE,U,,1,3 SLIGHT,10 UNKNOWN OR OTHER,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219565,KENSINGTON & CHELSEA,12,524176,181647,1,1 DRIVER/RIDER,2 FEMALE,25-59,50,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219566,HILLINGDON,26,511699,181926,1,1 DRIVER/RIDER,2 FEMALE,25-59,37,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219567,CITY OF LONDON,0,533692,180321,1,1 DRIVER/RIDER,1 MALE,25-59,42,1,2 SERIOUS,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,2 PEDAL CYCLE
1190219571,TOWER HAMLETS,5,536977,183266,1,1 DRIVER/RIDER,1 MALE,25-59,50,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,5 TAXI
1190219574,REDBRIDGE,14,544405,190122,1,3 PEDESTRIAN,2 FEMALE,60+,60,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219578,KINGSTON-UPON-THAMES,23,519824,165726,1,1 DRIVER/RIDER,1 MALE,25-59,51,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190219584,HARROW,29,514560,189463,1,1 DRIVER/RIDER,1 MALE,16-24,20,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219585,RICHMOND-UPON-THAMES,24,522333,175814,1,1 DRIVER/RIDER,1 MALE,25-59,54,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,8 OTHER VEHICLE
1190219593,LAMBETH,9,531172,176515,1,3 PEDESTRIAN,1 MALE,60+,81,1,2 SERIOUS,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN
1190219594,LAMBETH,9,530763,174591,1,2 PASSENGER,2 FEMALE,25-59,46,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190219594,LAMBETH,9,530763,174591,2,2 PASSENGER,2 FEMALE,60+,60,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190219594,LAMBETH,9,530763,174591,3,2 PASSENGER,2 FEMALE,25-59,32,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190219601,LAMBETH,9,530190,172116,1,1 DRIVER/RIDER,2 FEMALE,25-59,42,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190219603,LAMBETH,9,531213,177224,1,2 PASSENGER,2 FEMALE,25-59,33,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190219605,EALING,27,518291,183095,1,1 DRIVER/RIDER,1 MALE,25-59,55,4,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219605,EALING,27,518291,183095,2,2 PASSENGER,2 FEMALE,60+,71,4,3 SLIGHT,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,4 CAR
1190219605,EALING,27,518291,183095,3,2 PASSENGER,2 FEMALE,25-59,52,4,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190219605,EALING,27,518291,183095,4,2 PASSENGER,1 MALE,60+,86,4,3 SLIGHT,'-2 NOT APPLICABLE,3 FROM DRIVERS O/SIDE,4 CAR
1190219608,HACKNEY,4,533581,185839,1,1 DRIVER/RIDER,1 MALE,25-59,40,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
